Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_signal,MACD_histogram,RSI,BB_middle,BB_upper,BB_lower,Volume_SMA,Volume_ratio,Price_momentum_5,Price_momentum_10,Volatility,MA_crossover_signal,MACD_bullish,MACD_bearish,RSI_oversold,RSI_overbought,BB_squeeze,AI_Score,AI_Signal
2023-03-10,16049.889835072772,16186.063850001632,15867.988152973783,16100.36181746284,893899.7704778945,15816.691341914498,15737.748325573639,15633.116363001249,16155.467929197152,,15761.753129919238,15828.954349022953,-67.20121910371563,-161.3483862063659,94.14716710265026,60.08157536635369,15633.116363001249,16124.063810465588,15142.16891553691,971567.5854046257,0.9200592773024789,0.0554818997391644,0.026542847916326107,245.47372373216942,1,0,0,0,0,0,0.20531489969272881,Neutral
2023-03-11,16097.178520171325,16173.66487495669,15651.93681102636,15952.61207640054,884836.3518710639,15917.697698548878,15740.868350379907,15661.560336641565,16132.53272478323,,15791.116289813297,15838.156274255969,-47.039984442671994,-138.48670209172658,91.44671764905459,52.1554404802083,15661.560336641565,16157.564090980359,15165.556582302772,976401.5382170683,0.9062217922011835,0.0326932615714115,0.001959640790599515,248.00187716939644,1,0,0,0,0,0,0.2446492639712528,Neutral
2023-03-12,16103.853152610443,16200.007728892902,15858.843007398194,16047.066440950617,944989.6605696712,15973.198289849237,15764.081436617174,15690.603219349583,16103.79711175037,,15830.493514208016,15853.696925160153,-23.203410952137347,-115.43004082862144,92.2266298764841,58.87030564908792,15690.603219349583,16206.08493340001,15175.121505299156,974277.8122182837,0.9699386034647266,0.017597377173784734,0.014677951814552559,257.74085702521387,1,0,0,0,0,0,0.18321027751735924,Neutral
2023-03-13,16379.111158127806,16667.913053650478,16283.958488774624,16425.304598731454,539615.767052883,16106.176260908669,15828.731868986873,15742.638176938734,16083.635654896647,,15922.003458616622,15896.204943859237,25.79851475738542,-87.18432673679919,112.98284149418461,66.69736906239359,15742.638176938734,16332.763120381236,15152.51323349623,941707.1773659155,0.573018641062355,0.04218733238439354,0.04097297084873608,295.06247172125165,1,0,0,0,0,1,0.08558033898081494,Neutral
2023-03-14,16476.625953707848,16601.555109228328,16035.113026522313,16424.690446956614,696961.7875602895,16190.007076100412,15918.716904053532,15802.068445222769,16062.934407828936,,15999.340309371162,15935.494692248092,63.84561712307004,-56.978335419975615,120.82395254304566,65.49172524228842,15802.068445222769,16416.30918436279,15187.827706082748,936412.5272072854,0.7442892606732601,0.026188068068635717,0.057961972238386616,307.12036957001084,1,0,0,0,0,1,0.10717126082671238,Neutral
2023-03-15,16900.168581707327,16982.57360342635,16378.825799922852,16818.384607778185,1273374.853488905,16333.611634163482,16075.151488038991,15873.812855436616,16057.39517178986,,16125.347663582392,16001.114581867114,124.23308171527788,-20.73604955019969,144.96913126547756,67.61018618832442,15873.812855436616,16606.060482075725,15141.565228797506,945040.8047265522,1.34742843602119,0.04459668661213323,0.10255289524661104,366.1238133195549,1,0,0,0,0,1,0.27427831166516486,Neutral
2023-03-16,16216.156163685393,16488.609998769032,16084.981555996821,16165.895589058196,1328993.5427002567,16376.268336695013,16146.983017621946,15900.65294421963,16041.427125288856,,16131.585828544996,16013.358701787212,118.22712675778348,7.056587209972942,111.17053954781053,55.67390224380696,15900.65294421963,16634.482609431605,15166.823279007654,966793.0580452892,1.3746411723179752,0.013369817534344408,0.04650018204756834,366.91483260598756,1,0,0,0,0,0,0.284478160233702,Neutral
2023-03-17,16244.73173985053,16594.584289339025,16175.274431447064,16373.280387904455,950192.7920887243,16441.51112608578,16207.35470796751,15926.555247338456,16028.872614628463,,16168.769720802855,16040.096644028183,128.67307677467215,31.379886172120525,97.29319060255163,59.10660143005505,15926.555247338456,16689.623659364577,15163.486835312333,972231.425972349,0.9773319054549349,0.020328572088501584,0.03828367881273209,381.5342060130612,1,0,0,0,0,0,0.18740643889173497,Neutral
2023-03-18,16343.21012436878,16456.48923152074,16129.070292667488,16402.845718926535,1115311.3926111532,16437.019350124796,16271.597805516732,15963.518929010836,16022.609815116713,,16204.781506156613,16067.038858327247,137.74264782936552,52.65243923765834,85.09020859170718,64.44272727328112,15963.518929010836,16744.363930336254,15182.673927685417,979067.2992024522,1.1391570257935133,-0.001367334144089738,0.04076231406028663,390.4225006627093,1,0,0,0,0,0,0.08043266136684028,Neutral
2023-03-19,16317.259418188001,16430.910133231715,16205.187704020827,16337.47857020825,1062250.0309087073,16419.576974775126,16304.792025437771,16000.455191699317,16012.988463963617,,16225.196483858641,16087.12106119437,138.07542266427117,69.73703639463514,68.33838626963603,69.11383176693639,16000.455191699317,16778.53257420628,15222.377809192352,992532.2239720814,1.0702423611574217,-0.005309803373769184,0.020739211202683183,389.03869125348234,1,0,0,0,0,0,0.013370517815314231,Neutral
2023-03-20,16362.042723438086,16777.462128981515,16105.325095720409,16368.13440529687,1615776.1616910475,16329.526934278862,16331.569284221172,16034.658804897403,16006.842604904787,,16247.186974117445,16107.984607653027,139.20236646441845,83.63010271542834,55.57226374899011,67.23050513390845,16034.658804897403,16814.315498743334,15255.002111051474,1028857.5251101056,1.570456668932981,-0.02677131085901574,0.016631463992542006,389.82834692296467,1,0,0,0,0,0,0.029652704101106875,Neutral
2023-03-21,15937.633750307654,16182.295817692502,15783.86759440022,15888.32654548986,1223914.9822869154,16274.013125565194,16325.140731130105,16033.00454075501,15992.393069756892,,16191.9775907174,16091.679091193679,100.29849952372206,86.9637821359881,13.33471738773396,52.098942654759774,16033.00454075501,16813.812513896395,15252.196567613624,1052032.0531503398,1.163381836724335,-0.017170038123728082,-0.0040297808661555745,390.40398657069267,1,0,0,0,0,0,0.06979848371259297,Neutral
2023-03-22,15857.994828388912,15988.027573516474,15785.126395010537,15843.917428460205,974416.4817038467,16168.140533676346,16304.82582988106,16034.453633249117,15979.887693289915,,16138.429802303192,16073.290298551548,65.13950375164313,82.59892639742284,-17.45942264577971,51.45760652393669,16034.453633249117,16813.66349596977,15255.243770528465,1031105.6259063684,0.9450210116420513,-0.032330904186757214,-0.01265957321470268,389.6049313603259,1,0,1,0,0,0,-0.21630503889247954,Neutral
2023-03-23,15830.30533750813,16040.417233193337,15699.586187696164,15936.710318609894,808891.9118799148,16074.913453613019,16255.966401868907,16042.34913542789,15959.921828440156,,16107.396000692808,16063.154851254532,44.2411494382759,74.92737091884487,-30.686221480568975,48.73110557346613,16042.34913542789,16813.813414392527,15270.884856463254,1021197.5859806469,0.7921012769562544,-0.028417959194652953,-0.029746436492830375,385.7321394823181,1,0,0,0,0,0,-0.04039691752587521,Neutral
2023-03-24,16328.952479112306,16408.52993014593,16229.254173396075,16297.970212858863,678710.7359484856,16067.01178214314,16243.29437845913,16081.005641256332,15947.080384104469,,16136.715138146645,16080.577887446028,56.13725070061628,71.16934684120311,-15.03209614058683,53.31726638332747,16081.005641256332,16820.08563919728,15341.925643315384,1012130.3778579968,0.6705763909436868,-0.0024182652898122603,-0.0077152281503869435,369.53999897047413,-1,0,0,0,0,0,-0.46822616388124766,Bearish
2023-03-25,16228.81251898271,16677.217823546125,15919.62258144652,16179.417909270756,1040692.7271734446,16029.268482937918,16179.397708608387,16127.274598323691,15937.073793677166,,16143.284800530608,16087.910790922913,55.37400960769446,68.01027937163919,-12.636269763944725,53.84509856453556,16127.274598323691,16755.996081818375,15498.553114829007,1012025.2151093269,1.0283268752953165,-0.011529505522941186,-0.037992156405551536,314.3607417473423,-1,0,0,0,0,0,-0.43499771205326576,Bearish
2023-03-26,16036.052146193866,16212.28263116005,15947.198458113064,15991.29328005268,848729.8509431393,16049.861829850479,16161.937477707837,16154.46024766489,15919.021960775925,,16119.90147376211,16080.743602811182,39.157870950926736,62.23979765408789,-23.08192670316115,49.08356917112235,16154.46024766489,16701.0970891111,15607.82340621868,1005584.9881533922,0.8440160314064611,0.006480653218450483,-0.010800657968105143,273.3184207231051,-1,0,0,0,0,0,-0.32615468071308906,Bearish
2023-03-27,15964.740988483229,16106.008117788066,15744.354758572752,15878.932766103318,715549.2580804653,16056.864897379102,16112.502715527724,16159.928711747616,15904.741416386696,,16082.829343527152,16065.774664925437,17.05467860171484,53.20277380175664,-36.1480952000418,40.16282760330188,16159.928711747616,16692.356718405073,15627.500705090159,993572.1470527475,0.7201784593127062,0.0022100176803632188,-0.03019233837626878,266.21400332872827,-1,0,0,0,0,0,-0.3255431216617365,Bearish
2023-03-28,16172.057553764425,16431.8816118697,16089.235688480072,16104.906362700469,870685.4231514947,16090.504106197219,16082.708779905117,16177.153292710926,15893.774714747247,,16086.225809671578,16068.67689731266,17.548912358917732,46.07200148676688,-28.523089127849147,44.674591442899015,16177.153292710926,16676.41808692608,15677.88849849577,980964.7512098883,0.8875807434238806,0.010554000212588788,-0.018163882129445863,249.632397107578,-1,0,0,0,0,0,-0.25398901676406166,Neutral
2023-03-29,16229.552486846524,16392.96580692204,16085.504896633818,16192.376403447364,783690.3992771211,16069.385344314918,16068.198563229027,16186.495294333397,15894.181339425755,,16102.556676990771,16077.850324946847,24.7063520439242,41.79887158553161,-17.09251954160741,38.390972643825855,16186.495294333397,16679.188057662217,15693.80253100458,962574.1940732712,0.8141610320559524,-0.006478954620262267,-0.008881552079002097,246.3463816644092,-1,0,0,0,0,0,-0.3537311321704012,Bearish
2023-03-30,16066.162995391538,16190.8867173995,15916.227071172747,16071.801442304644,1337428.3270145128,16047.862050921696,16038.565266929805,16185.067275575488,15898.458589862606,,16097.825100771724,16077.40178413469,20.423316637034077,37.523760585694006,-17.10044394865993,47.82622109456799,16185.067275575488,16678.975252200948,15691.159298950028,984750.6219001021,1.3581391037193862,-0.006651442441847566,-0.018104260122419946,246.9539883127296,-1,0,0,0,0,0,-0.2718563283056885,Neutral
2023-03-31,16069.00680739958,16333.794376636171,15919.457959216537,16203.574327102784,1176327.9513898902,16090.318260331716,16070.0900450911,16197.6153881106,15904.27617456995,,16114.09421732119,16086.757080053292,27.33713726789756,35.48643591826963,-8.149298650372067,45.93749421752377,16197.6153881106,16679.256696729066,15715.974079492136,999325.2018760436,1.177122271290224,0.013274789182617264,0.019841471706308456,240.8206543092321,-1,0,0,0,0,0,-0.16306585702801712,Neutral
2023-04-01,16270.146004983762,16385.999216574863,16147.596176609037,16235.271163561643,998405.4717366765,16161.585939823382,16109.225418601243,16207.02562424115,15907.043270998685,,16132.736829095213,16097.76812942502,34.96869967019302,35.38288866849715,-0.4141889983041338,45.99260876924843,16207.02562424115,16683.60976037084,15730.44148811146,1001995.9924343938,0.9964166316783424,0.022440953854216072,0.02470056643936136,238.29206806484498,-1,0,0,0,0,0,-0.18109492387372178,Neutral
2023-04-02,16496.394730215554,16637.940873160118,16202.80656326837,16479.282010381332,1295988.827778005,16236.461069359555,16163.482587778388,16209.724494823644,15913.702064934589,,16186.051483646783,16126.052215790429,59.99926785635398,40.3061645120462,19.69310334430778,53.12416394444814,16209.724494823644,16692.08955321406,15727.35943643323,1039814.6454706497,1.2463652377115766,0.023246061743515067,0.03404540089668684,241.1825291952075,1,1,0,0,0,0,0.5124614198005794,Bullish
2023-04-03,16336.13434846624,16595.826854960742,16195.089345227641,16313.981687582538,1015473.6615295237,16260.782126186587,16165.083735250755,16204.189056854942,15917.453578018003,,16205.733057005527,16139.983771418052,65.74928558747524,45.394788732074765,20.354496855400477,48.87374554186897,16204.189056854942,16678.643339625407,15729.734774084478,1055740.2391691115,0.9618593891322373,0.007510033185078591,0.0009824214006135534,237.22714138523202,1,0,0,0,0,0,0.2021933008445717,Neutral
2023-04-04,16138.272089975142,16412.813158391935,16077.57956633695,16241.95656453668,827743.1597343473,16294.813150632996,16171.337600777344,16175.367654692867,15921.06004071614,,16211.305905161958,16147.542764591803,63.76314057015588,49.068459102545674,14.69468146761021,58.857029871593596,16175.367654692867,16552.84804414437,15797.887265241363,1033458.6544813834,0.8009446300972054,0.01058718419605098,0.003865321707902103,188.74019472575253,1,0,0,0,0,0,0.11241929142697714,Neutral
2023-04-05,16067.228587435784,16434.448670354992,15933.986956905657,16154.548488942351,1304624.8154539315,16285.007983000909,16187.663121666314,16174.800299687073,15929.88196903617,,16202.573993855416,16148.062053995067,54.51193986034923,50.15715525478318,4.354784605566053,57.6160341641874,16174.800299687073,16552.374730355223,15797.225869018923,1032240.2181190674,1.263877140760122,-0.003025618741318681,0.010209005990360565,188.78721533407483,1,0,0,0,0,0,0.15414184491391478,Neutral
2023-04-06,15891.230561069224,16040.224551353775,15679.103764328884,15807.98941527844,1107782.0087369317,16199.55163334427,16180.568786583823,16146.535751055775,15935.008952602775,,16141.86866749227,16122.855898883477,19.012768608792612,43.9282779224873,-24.915509313694685,47.19328605282875,16146.535751055775,16545.57402282891,15747.49747928264,1040119.6789514779,1.0650524465162152,-0.026318115908171125,-0.0044677656785802045,199.5191358865676,1,0,1,0,0,0,-0.12650867039367486,Neutral
2023-04-07,15882.967515560262,16057.46256946198,15513.242352885503,15886.10940306837,792550.7691347087,16080.917111881678,16158.689090620614,16120.698935262868,15943.691926056352,,16102.521084740163,16105.309073076598,-2.7879883364348643,34.585024666985575,-37.37301300342044,39.75444726247976,16120.698935262868,16516.765407143626,15724.63246338211,1023981.6477776555,0.7739892319894398,-0.03599505166179473,-0.013585733111670883,198.03323594037892,-1,0,0,0,0,0,-0.46053237237643474,Bearish
2023-04-08,16010.6307577065,16027.69782017401,15641.66388978866,15956.259746981368,961932.2643832783,16009.372723761442,16135.077424974015,16101.637994101524,15948.72300344286,,16080.019338722748,16094.262524940119,-14.243186217370749,24.819382487006035,-39.06256870437679,44.311680133602245,16101.637994101524,16490.402984717173,15712.873003485875,1018965.7594513841,0.9440280553697772,-0.02192732267644093,-0.01458196441232229,194.38249530782488,-1,0,0,0,0,0,-0.4199719511343612,Bearish
2023-04-09,15967.722331245615,16271.412313428598,15901.91714964077,15965.46175149074,824876.3493230486,15954.073761152255,16124.443455892624,16081.504361411216,15952.16214660922,,16062.395093375515,16084.717040433135,-22.32194705762049,15.391116575680016,-37.71306363330051,49.275463594787624,16081.504361411216,16453.50405120318,15709.504671619252,979420.7688329841,0.8422083496411038,-0.017023491717103156,-0.006616538363521163,185.99984489598202,-1,0,0,0,0,0,-0.46742053569326153,Bearish
2023-04-10,15919.63328559119,16131.589244087721,15653.532848913736,15917.265103787095,723440.0538071328,15906.617084121204,16095.812533561057,16082.951289326074,15962.832796613076,,16040.067401428589,16072.30755198541,-32.24015055682139,5.864863147239204,-38.105013704060596,51.115310250243375,16082.951289326074,16452.00067894564,15713.90189970651,954397.0224089951,0.758007450590213,-0.014688332844317809,-0.01766951029050401,184.52469480978178,-1,0,0,0,0,0,-0.49272178651510273,Bearish
2023-04-11,15555.192414100846,15791.900309512688,15165.64308562703,15482.557250385184,1185235.5095063283,15841.530651142553,16020.541142243408,16064.883280422326,15963.159765884977,,15954.296604926501,16028.60394869073,-74.30734376422879,-10.169578237667409,-64.13776552656138,33.853499216622225,16064.883280422326,16510.622088373115,15619.144472471537,964937.973799119,1.2283022760933138,-0.02058656267689085,-0.04636287904238068,222.869403975395,-1,0,0,0,0,1,-0.28209843219804287,Neutral
2023-04-12,15334.30513194838,15428.42855565922,15218.246340053645,15373.973421628307,1381883.328094026,15739.103454854538,15910.010283368107,16036.746435573246,15962.947125378574,,15865.016111635374,15980.093892143215,-115.07778050784145,-31.151218694437592,-83.92656181340386,28.997092610451134,16036.746435573246,16577.474821016902,15496.018050129593,993587.5446098245,1.3908017824807604,-0.032237973971219525,-0.06707261809444864,270.364192721827,-1,0,0,1,0,1,-0.2584340220465711,Neutral
2023-04-13,15693.683146896063,16170.591238486048,15561.899399835427,15686.144324997427,720286.4852361717,15685.08037045775,15847.226547109594,16006.155141180174,15971.948310253003,,15837.497374302899,15958.311989653734,-120.81461535083508,-49.083898027587395,-71.73071732324769,40.98891853857397,16006.155141180174,16553.840523337014,15458.469759023334,995666.3320742089,0.7234215540216614,-0.016928492407817686,-0.038484618568806694,273.84269107842044,-1,0,0,0,0,0,-0.45055478928140624,Bearish
2023-04-14,15816.92284647266,15989.97213607836,15776.69052426017,15853.566406410298,1112593.8473381142,15662.701301441663,15808.387531296958,15989.86256603715,15981.349710311184,,15839.96953315909,15950.550464119748,-110.5809309606575,-61.38330461522764,-49.19762634542986,41.955889578544,15989.86256603715,16535.22790852945,15444.49722354485,999261.3880824425,1.1134162298346721,-0.007008588089849277,-0.023912769165656322,272.6826712461507,-1,0,0,0,0,0,-0.2945784947944229,Neutral
2023-04-15,15940.3417625959,16311.830452534892,15869.005679510945,15975.047251414864,869871.4861756347,15674.257730967214,15790.437407544208,15989.050264605263,15988.268779071523,,15860.750721084069,15952.365602541326,-91.61488145725707,-67.42961998403712,-24.185261473219953,44.25639972283009,15989.050264605263,16534.455028773602,15443.645500436924,1000318.4698440671,0.8695945465359978,0.0036301555104476524,-0.011111498266284214,272.7023820841695,-1,0,0,0,0,0,-0.30403180712173233,Bearish
2023-04-16,16251.930314190455,16316.406577282129,15991.137269965193,16277.092430343377,902574.9232470607,15833.164766958853,15837.347709050704,16008.958247817263,15996.705941167835,,15924.803293046016,15976.426334359585,-51.62304131356905,-64.26830424977469,12.64526293620564,45.64879071128594,16008.958247817263,16566.373535608032,15451.542960026492,1009669.753102397,0.8939308328032334,0.05131808441647623,0.02967505877828769,278.7076438953854,-1,1,0,0,0,0,0.00712162625040319,Neutral
2023-04-17,17343.7013645513,17603.863990812737,16904.894015563023,17324.45962675926,881521.2151522262,16223.262007985042,15981.182731419793,16069.935911020202,16029.92369199344,,16140.135040411156,16076.307145869368,63.82789454178783,-38.64906449036774,102.47695903215558,65.76192674290336,16069.935911020202,16880.76438838517,15259.107433655234,1010211.5427024334,0.8726105156094874,0.1268693623723185,0.09054137719919497,405.4142386824838,1,0,0,0,0,1,0.15683400729453092,Neutral
2023-04-18,17305.23666599845,17370.051038032285,17228.125204119904,17346.760354047587,827201.8460640368,16555.385213795078,16120.232792126413,16127.655108550214,16064.88383274562,,16325.769706758889,16170.437909757005,155.3317970018834,0.14710780940837054,155.18468919247502,67.5048107611411,16127.655108550214,17119.35882729941,15135.951389801017,1012387.1150417791,0.8170805749833154,0.10586515045662326,0.08714452065304812,495.8518593745982,1,0,0,0,0,1,0.1334990764457033,Neutral
2023-04-19,17897.396311734254,18089.955776870676,17550.475473627586,17785.723654599147,1009704.3255889654,16941.816663432845,16302.258982437255,16213.35121916494,16106.917063010898,,16550.378009202515,16290.115921716479,260.26208748603676,52.170103746156386,208.0919837398804,73.25420025189361,16213.35121916494,17450.555832828435,14976.146605501446,996000.9149705019,1.0137584317569321,0.12187524236865666,0.11401248090669491,618.6023068317469,1,0,0,0,1,1,0.1720340578782073,Neutral
2023-04-20,17800.708804630984,18401.738689433972,17657.0322114993,17880.689782873385,833809.9767177925,17322.94516972455,16498.601450345883,16297.20699195347,16146.102622101609,,16755.041361138297,16407.961021822273,347.08033931602404,111.15215086142,235.92818845460403,81.83209437241484,16297.20699195347,17741.615007799795,14852.798976107142,978875.016236897,0.8518043293445366,0.11928869451636492,0.12335188653854523,722.2040079231637,1,0,0,0,1,1,0.10980669066204261,Neutral
2023-04-21,17459.628127262935,17617.392926368084,17452.919100776235,17475.95693128815,1054091.3651559677,17562.718069913506,16697.94141843618,16359.241280339795,16179.323049155813,,16865.95144983506,16487.087257007726,378.8641928273355,164.69455925553996,214.16963357179554,72.19038068587021,16359.241280339795,17896.06262502816,14822.419935651431,981659.3109078616,1.0737853280086747,0.07365347994890525,0.12875131986696675,768.410672344182,1,0,0,0,1,0,0.1922399554549587,Neutral
2023-04-22,17996.891536721985,18256.13054847089,17938.40140699364,18036.547687733684,989952.3781101726,17705.135682108394,16964.198845046718,16437.104564207413,16224.477997409796,,17046.043180090946,16601.882827295445,444.16035279550124,220.5877179643146,223.57263483118663,75.53923026635414,16437.104564207413,18147.526946883016,14726.682181531809,966357.48842447,1.0244163158751647,0.041103046000611654,0.1731871256105877,855.2111913378021,1,0,0,0,1,0,0.16514878931690036,Neutral
2023-04-23,18674.11454510971,18886.69002136189,18439.101543708784,18539.979841077693,952210.390626718,17943.779579514412,17249.582396654743,16548.40447188217,16284.780792305552,,17275.879590929628,16745.46957009229,530.4100208373384,282.55217853961324,247.85784229772514,78.18634096325073,16548.40447188217,18498.06081149718,14598.748132267163,963194.3248793297,0.9885963465845922,0.06878630145782161,0.18193352406763186,974.8281698075045,1,0,0,0,1,1,0.15418091107192458,Neutral
2023-04-24,19740.707164776915,20016.293855571334,19582.198277057785,19721.325561086058,818487.2675916804,18330.899960811796,17636.35831212232,16722.37292170964,16374.126528168801,,17652.1020498936,16965.937469419783,686.1645804738182,363.2746589271775,322.8899215466407,83.36831021190866,16722.37292170964,19125.16632851745,14319.57951490183,962731.5302721964,0.8501718722770685,0.10882896552743815,0.2439677644464815,1201.3967034039053,1,0,0,0,1,1,0.10765130045508613,Neutral
2023-04-25,20491.588765651253,20620.93985583083,20051.35635577004,20386.41073268184,884645.7338863334,18832.044150773487,18077.494660249016,16933.966033896613,16472.903136957866,,18072.764926076845,17219.342174018788,853.4227520580571,461.304277554056,392.1184745040011,91.34444280995825,16933.966033896613,19822.456527720708,14045.475540072519,941732.5761938166,0.9393810474962966,0.14013558650340796,0.2761408721890495,1444.245246912047,1,0,0,0,1,1,0.12763745365261722,Neutral
2023-04-26,20547.47918563787,20983.807830453414,20523.51916762341,20701.243923867216,1151078.245165151,19477.1015492893,18519.909809601402,17178.628759326053,16571.536745746234,,18477.146311904366,17477.295050409106,999.8512614952597,569.0136743429143,430.83758715234535,93.40475395979261,17178.628759326053,20466.834307441703,13890.423211210404,943897.3880152274,1.2194951059093102,0.18455567298890863,0.2718023204977591,1644.1027740578247,1,0,0,0,1,1,0.2067867975181834,Neutral
2023-04-27,21218.468036734223,21911.36350759393,20990.35327094144,21190.173828960025,1100183.437524876,20107.826777534567,18906.48122982148,17443.831980620635,16680.13192745675,,18894.5351620377,17752.356902964446,1142.1782590732546,683.6465912895083,458.53166778374634,93.5894011429998,17443.831980620635,21125.182913700886,13762.481047540385,959279.0214347357,1.1468857474641716,0.17484643934221755,0.22313620658215538,1840.6754665401252,1,0,0,0,1,1,0.18763636306185874,Neutral
2023-04-28,21002.72077743311,21106.760350134547,20756.77592063392,20909.71116254416,804488.9510402898,20581.77304182786,19262.776310671135,17691.504551398775,16778.21542328767,,19204.56223989066,17986.26160571101,1218.30063417965,790.577399867929,427.72323431172094,89.33802689094877,17691.504551398775,21610.31883491848,13772.69026787907,951406.8557675863,0.8455782572548687,0.12781736235850838,0.20539574743506606,1959.4071417598523,1,0,0,0,1,0,0.10185641653806854,Neutral
2023-04-29,21632.165294349084,21882.985928586008,21611.531971525914,21623.26905015597,1019866.4610858451,20962.16173964184,19646.530850226816,17974.394916332036,16888.673567941536,,19576.670980796724,18255.69794566163,1320.9730351350954,896.6565269216736,424.3165082134218,90.23745098733374,17974.394916332036,22175.27852642978,13773.51130623429,961156.361355726,1.0610827770492073,0.09644095591742619,0.21576549091183517,2100.4418050488725,1,0,0,0,1,0,0.1644931381697224,Neutral
2023-04-30,22155.32461877026,22489.841334115667,21929.457002558385,22037.919763692866,1150277.4246743578,21292.46354584405,20062.253848308766,18280.42764932733,17010.379721687383,,19955.32464044883,18535.88985259128,1419.43478785755,1001.2121791090943,418.2226087484556,90.3916065598845,18280.42764932733,22734.46402565194,13826.391273002715,982498.2298990873,1.170767935930534,0.0810102892886122,0.23249830019429063,2227.018188162306,1,0,0,0,1,0,0.1954353627864872,Neutral
2023-05-01,22515.174975972906,23048.85234948517,22303.32417328417,22573.56018578166,666118.9437757257,21666.926798226934,20572.014173758118,18634.977796097148,17140.909596584002,,20358.130109632173,18835.00355625937,1523.1265533728038,1105.5950539620324,417.5314994107714,89.64881957828737,18634.977796097148,23276.24310162718,13993.712490567113,956542.4016125575,0.6963820345577673,0.09044462587853386,0.2916923676646852,2320.632652765017,1,0,0,0,1,0,0.06522984675302161,Neutral
2023-05-02,22931.820909233502,23269.373621395094,22760.786117748677,22771.35713976113,1108672.038475987,21983.163460387157,21045.495118960862,19004.84698200379,17267.830647404597,,20729.39580709809,19126.60968682222,1602.7861202758722,1205.0332672249497,397.75285305092257,89.91616267785912,19004.84698200379,23730.16072871834,14279.53323528924,942881.8371316554,1.1758334870981104,0.07461870410143345,0.2625119581641171,2362.656873357275,1,0,0,0,1,0,0.1969530478087487,Neutral
2023-05-03,23382.687223802164,23495.794200063814,22801.433730209363,23116.96943550691,867475.2482108306,22424.615114979708,21503.194078403783,19376.388237529263,17401.6762271756,,21096.714827291133,19422.214777487217,1674.5000498039153,1298.9266237408556,375.57342606305974,89.77569903113559,19376.388237529263,24171.02796778637,14581.748507272157,950241.2752803883,0.912899987379378,0.10556139469380343,0.24687133608895917,2397.3198651285525,1,0,0,0,1,0,0.12064623277673953,Neutral
2023-05-04,23797.740289096717,23991.871101353918,23402.50660813329,23840.992445989494,1114119.7337186318,22868.159794146413,21915.16076689413,19775.759539508224,17542.128383939827,,21518.91138443978,19749.555108618828,1769.3562758209519,1393.0125541569653,376.34372166398657,90.65306032246974,19775.759539508224,24664.590559540997,14886.928519475452,950317.5695994142,1.172365711588669,0.10256189250059422,0.20889401537147823,2444.4155100163857,1,0,0,0,1,0,0.1958110755702866,Neutral
2023-05-05,23768.439946460425,24448.82560601039,23334.398367700738,23821.502643917527,847348.1686914966,23224.876370191345,22258.669958017697,20168.082309133355,17695.240525037014,,21873.156193892526,20051.20087491209,1821.9553189804355,1478.8011071217252,343.15421185871037,95.68131020404144,20168.082309133355,25031.965461842767,15304.199156423945,949191.4037252072,0.8927052703658972,0.08093245185342246,0.16849910247951705,2431.941576354705,1,0,0,0,1,0,0.1122931950225227,Neutral
2023-05-06,24452.2623736485,24531.270972315087,23555.743319041943,24275.851643908158,639023.5798670962,23565.334661816647,22616.13073002179,20568.020269811597,17853.29195015709,,22242.80164800802,20364.157203839015,1878.6444441690037,1558.76977453123,319.87466963777365,95.61422273871105,20568.020269811597,25400.093291399317,15735.947248223878,936013.836556209,0.682707407636406,0.07541085429664385,0.17267598667921824,2416.036510793859,1,0,0,0,1,0,0.05976927717481047,Neutral
2023-05-07,24927.67151656892,25076.44445082944,24618.67478522702,24732.338948063265,674491.5124233675,23957.53102347707,22970.34724193211,20938.414235876797,18019.881814739823,,22625.807386712087,20687.744637055934,1938.0627496561538,1634.6283695562522,303.43438009990155,95.58391036410741,20938.414235876797,25858.50081224852,16018.327659505074,925662.3514197661,0.7286582536157414,0.08611615883350487,0.16716073910928753,2460.0432881858615,1,0,0,0,1,0,0.06981089520639619,Neutral
2023-05-08,25107.7227246132,25299.474862203144,24644.08202681547,25173.533897699675,1009616.9893322764,24368.843915915622,23396.729515447667,21329.7529130594,18196.60292128965,,23017.765311682062,21020.042833075317,1997.7224786067454,1707.2471913663792,290.47528724036624,95.04383915289907,21329.7529130594,26291.87869591406,16367.627130204743,934783.1085831781,1.0800548063630735,0.08896341139915798,0.20391590787697522,2481.0628914273298,1,0,0,0,1,0,0.16806096036597004,Neutral
2023-05-09,25735.528204060593,26031.066699133735,25474.752910027404,25789.710686296083,1051944.5003442965,24758.587563976944,23813.373679061675,21729.952264644246,18385.034446909634,,23444.218446424635,21373.36880190506,2070.849644519574,1779.967681997041,290.8819625225333,95.00346108529446,21729.952264644246,26778.884989533846,16681.019539754645,936895.1173209446,1.122798572536418,0.08173813421237841,0.1926832444472617,2524.466362444801,1,0,0,0,1,0,0.18033361281786026,Neutral
